발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_
"2013","20130122",야간,화,"1","1","0","0","0",서울,노원구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"964241","1958613",127.094758499999998,37.626275370000002,초등학교,화랑초교,서울특별시 노원구 화랑로53길 22,서울특별시 노원구 공릉2동 126,37.626918000000003,127.093802999999994,노원구청,노원경찰서,Y,"1","34",2020/07/14,"3100000",서울특별시 노원구,"0","98"
"2013","20130122",야간,화,"1","2","0","1","0",서울,강남구,차대사람,기타,기타,신호위반,단일로,횡단보도상,중형,보행자,"960080","1945908",127.048296999999991,37.511590280000000,초등학교,삼릉초등학교,서울특별시 강남구 봉은사로63길 22,,37.513259560000002,127.046914000000001,서울특별시 강남구청,강남경찰서,Y,"4","5.4",2020/06/24,"3220000",서울특별시 강남구,"0","95"
"2013","20130122",야간,화,"1","2","0","1","0",서울,강남구,차대사람,기타,기타,신호위반,단일로,횡단보도상,중형,보행자,"960080","1945908",127.048296999999991,37.511590280000000,어린이집,오르다어린이집,서울특별시 강남구 봉은사로73길 3-4,,37.512796780000002,127.050514399999997,서울특별시 강남구청,강남경찰서,Y,"2","10",2020/06/24,"3220000",서울특별시 강남구,"0","11"
"2013","20130122",야간,화,"1","2","0","1","0",서울,강남구,차대사람,기타,기타,신호위반,단일로,횡단보도상,중형,보행자,"960080","1945908",127.048296999999991,37.511590280000000,어린이집,GKL행복어린이집,서울특별시 강남구 봉은사로68길 27,,37.510432209999998,127.051242999999999,서울특별시 강남구청,강남경찰서,Y,"1","12",2020/06/24,"3220000",서울특별시 강남구,"0","11"
"2013","20130130",주간,수,"1","1","0","0","0",서울,성북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,"957803","1956438",127.021927000000005,37.606398600000006,유치원,선한유치원,서울특별시 성북구 길음로9길 73,,37.603983090000000,127.020588300000000,서울특별시 성북구청,서울특별시 성북경찰서,Y,"1","8",2020/02/28,"3070000",서울특별시 성북구,"0","98"
"2013","20130131",주간,목,"1","2","1","0","0",서울,도봉구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,소형,보행자,"959410","1963590",127.039735599999986,37.670933089999998,초등학교,오봉,서울특별시 도봉구 시루봉로 285,,37.671884200000001,127.040288200000006,도봉구청,도봉경찰서,Y,"5",6~15,2019/09/05,"3090000",서울특별시 도봉구,2018-07-18,"0"
"2013","20130207",야간,목,"1","1","0","0","0",서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"958023","1950783",127.024743599999994,37.555438840000001,어린이집,구립금일어린이집,서울특별시 성동구 난계로 18,서울특별시 성동구 금호동1가 621-10,37.553735629999998,127.024876000000006,서울특별시 성동구,성동경찰서,Y,"1",8~9,2020/06/17,"3030000",서울특별시 성동구,"0","11"
"2013","20130207",야간,목,"1","1","0","0","0",서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"958023","1950783",127.024743599999994,37.555438840000001,유치원,경동(벽산)유치원,서울특별시 성동구 금호로 100,서울특별시 성동구 금호동1가 633,37.554531849999996,127.026092899999995,서울특별시 성동구,성동경찰서,Y,"1","28",2020/06/17,"3030000",서울특별시 성동구,"0","95"
"2013","20130207",야간,목,"1","1","0","0","0",서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"958023","1950783",127.024743599999994,37.555438840000001,초등학교,금북초등학교,서울특별시 성동구 행당로1길 13,서울특별시 성동구 금호동1가 48-2,37.557465000000001,127.023576000000006,서울특별시 성동구,성동경찰서,Y,"6",5~20,2020/06/17,"3030000",서울특별시 성동구,2017-12-12,"96"
"2013","20130213",야간,수,"1","1","0","0","0",서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,"939248","1951528",126.812126300000003,37.561106559999999,초등학교,송정초등학교,서울특별시 강서구 공항대로3길 18 (공항동),,37.562231789999998,126.810281700000004,서울특별시 강서구청,강서경찰서,Y,"1","10",2020/01/01,"3150000",서울특별시 강서구,2017-09-14,"96"
"2013","20130219",야간,화,"1","3","2","0","0",서울,서초구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,중형,"958024","1942980",127.025200799999993,37.485107910000004,어린이집,푸르니서초어린이집,서울특별시 서초구 효령로67길 4,서울특별시 서초구 서초1동 1607-5,37.487391299999999,127.023717300000001,서울시 서초구,서초경찰서,Y,"1","1",2019/06/03,"3210000",서울특별시 서초구,"0","8"
"2013","20130219",야간,화,"1","3","2","0","0",서울,서초구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,중형,"958024","1942980",127.025200799999993,37.485107910000004,초등학교,서일초등학교,서울특별시 서초구 남부순환로339길 38,서울특별시 서초구 서초1동 1436-8,37.485101100000001,127.022273100000007,서울시 서초구,서초경찰서,Y,"1","5",2019/06/03,"3210000",서울특별시 서초구,2017-11-15,"98"
"2013","20130219",주간,화,"1","1","0","0","0",서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,"946004","1940996",126.889391800000013,37.466601150000002,초등학교,두산초등학교,서울특별시 금천구 범안로 11길 3,서울특별시 금천구 독산동 1002-5,37.467548299999997,126.890972000000005,서울특별시 금천구청,금천경찰서,Y,"1",6~10,2020/02/20,"3170000",서울특별시 금천구,2016-10-10,"95"
"2013","20130220",주간,수,"1","4","3","0","0",서울,강서구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,소형,"943732","1951705",126.862880499999989,37.562986739999999,초등학교,염강초등학교,서울특별시 강서구 허준로 221-22 (가양동),,37.561171000000002,126.864222499999997,서울특별시 강서구청,강서경찰서,Y,"2","8",2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2013","20130228",야간,목,"1","1","0","0","0",서울,강동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,"966490","1948009",127.120730000000009,37.530782610000003,어린이집,사랑어린이집,서울특별시 송파구 토성로19길 35-1,서울특별시 송파구 풍납2동 503-1,37.531506139999998,127.119346699999994,서울특별시 송파구청,송파경찰서,Y,"2",6~9,2020/02/20,"3230000",서울특별시 송파구,"0","6"
"2013","20130228",야간,목,"1","1","0","0","0",서울,강동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,"966490","1948009",127.120730000000009,37.530782610000003,초등학교,성내초등학교,서울특별시 강동구 성내로3길 19,서울특별시 강동구 성내1동 300-3,37.531358760000003,127.122500099999996,서울특별시 강동구청,강동경찰서,Y,"3","6",2019/12/06,"3240000",서울특별시 강동구,"0","95"
"2013","20130228",야간,목,"1","1","0","0","0",서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,"942133","1949834",126.844923799999989,37.546024340000002,유치원,문성유치원,서울특별시 강서구 우현로 8,,37.547055000000000,126.844554000000002,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2013","20130228",야간,목,"1","1","0","0","0",서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,"942133","1949834",126.844923799999989,37.546024340000002,초등학교,화곡초등학교,서울특별시 강서구 초록마을로 28 (화곡동),,37.543669800000004,126.846470600000004,서울특별시 강서구청,강서경찰서,Y,"2","10",2020/01/01,"3150000",서울특별시 강서구,2017-09-26,"96"
"2013","20130305",야간,화,"1","2","0","1","0",서울,금천구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,중형,"946750","1938681",126.897994699999998,37.445778799999992,초등학교,문백초등학교,서울특별시 금천구 시흥대로47길 43-1,서울특별시 금천구 시흥동 564-5,37.447009000000001,126.898697900000002,서울특별시 금천구청,금천경찰서,Y,"1",6~14,2020/02/20,"3170000",서울특별시 금천구,"0","97"
"2013","20130305",주간,화,"1","1","0","0","0",서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"964446","1946462",127.097671200000008,37.516762309999997,초등학교,잠동초등학교,서울특별시 송파구 올림픽로35길 122,서울특별시 송파구 잠실6동 7-2,37.518337109999997,127.099932300000006,서울특별시 송파구청,송파경찰서,Y,"2",8~12,2020/02/20,"3230000",서울특별시 송파구,"0","7"
"2013","20130309",야간,토,"1","1","0","0","0",서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,"0","944201","1950673",126.868329499999987,37.553683509999999,초등학교,염창초등학교,서울특별시 강서구 양천로 646-28 (염창동),,37.553224329999999,126.867600199999998,서울특별시 강서구청,강서경찰서,Y,"2","8",2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2013","20130309",야간,토,"1","1","0","0","0",서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,"0","944201","1950673",126.868329499999987,37.553683509999999,초등학교,염경초등학교,서울특별시 강서구 양천로69길 49 (염창동),,37.555001480000001,126.871257400000005,서울특별시 강서구청,강서경찰서,Y,"2","8",2020/01/01,"3150000",서울특별시 강서구,2017-10-19,"5"
"2013","20130309",야간,토,"1","1","0","0","0",서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,"0","944201","1950673",126.868329499999987,37.553683509999999,유치원,염경초등학교병설유치원,서울특별시 강서구 양천로69길 49 (염창동),,37.555001480000001,126.871257400000005,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,"3150000",서울특별시 강서구,"0","5"
"2013","20130313",주간,수,"1","6","5","0","0",서울,강남구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,기타단일로,중형,중형,"962453","1944394",127.075224599999999,37.498043610000003,유치원,이화유치원,서울특별시 강남구 개포로109길 9,,37.495750999999998,127.075096000000002,서울특별시 강남구청,수서경찰서,Y,"2","15",2020/06/24,"3220000",서울특별시 강남구,"0","97"
"2013","20130313",주간,수,"1","6","5","0","0",서울,강남구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,기타단일로,중형,중형,"962453","1944394",127.075224599999999,37.498043610000003,초등학교,대진초등학교,서울특별시 강남구 개포로109길 74,,37.497027000000003,127.078078500000004,서울특별시 강남구청,수서경찰서,Y,"3","9",2020/06/24,"3220000",서울특별시 강남구,"0","97"
"2013","20130314",주간,목,"1","1","0","0","0",서울,금천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,건설기계,보행자,"946884","1939921",126.899420200000009,37.456962930000003,어린이집,금주어린이집,서울특별시 금천구 시흥대로 70길 34,서울특별시 금천구 시흥동 881-25,37.456478859999997,126.901660000000007,서울특별시 금천구청,금천경찰서,Y,"1",4~8,2020/02/20,"3170000",서울특별시 금천구,"0","12"
"2013","20130314",주간,목,"1","1","0","0","0",서울,금천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,건설기계,보행자,"946884","1939921",126.899420200000009,37.456962930000003,어린이집,꿈나래 어린이집,서울특별시 금천구 금하로3길 32,서울특별시 금천구 시흥동 118-90,37.454929069999999,126.897367200000005,서울특별시 금천구청,금천경찰서,Y,"1",6~8,2020/02/20,"3170000",서울특별시 금천구,"0","9"
"2013","20130316",야간,토,"2","2","0","0","0",서울,은평구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,대형,"948075","1957313",126.911655900000014,37.613787080000002,유치원,자인(구산초교 중복),서울특별시 은평구 갈현로 169-7,서울특별시 은평구 갈현로 169-7,37.613278000000001,126.910724999999999,서울특별시 은평구,은평경찰서,Y,"1","6",2019/07/31,"3110000",서울특별시 은평구,"0","95"
"2013","20130316",야간,토,"2","2","0","0","0",서울,은평구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,대형,"948075","1957313",126.911655900000014,37.613787080000002,유치원,보림유치원,서울특별시 은평구 연서로17길 35-1,서울특별시 은평구 연서로17길 35-1,37.613523000000001,126.913537199999993,서울특별시 은평구,은평경찰서,Y,"1","8",2019/07/31,"3110000",서울특별시 은평구,"0","99"
"2013","20130316",야간,토,"2","2","0","0","0",서울,은평구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,대형,"948075","1957313",126.911655900000014,37.613787080000002,유치원,라라유치원,서울특별시 은평구 갈현로 170-1,서울특별시 은평구 갈현로 170-1,37.613138999999997,126.911945799999998,서울특별시 은평구,은평경찰서,Y,"1","6",2019/07/31,"3110000",서울특별시 은평구,"0","7"
"2013","20130316",야간,토,"2","2","0","0","0",서울,은평구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,대형,"948075","1957313",126.911655900000014,37.613787080000002,초등학교,구산초등,서울특별시 은평구 서오릉로15길 16,서울특별시 은평구 서오릉로15길 16,37.612447600000003,126.909468500000003,서울특별시 은평구,은평경찰서,Y,"6","6",2019/07/31,"3110000",서울특별시 은평구,2017-09-29,"95"
"2013","20130316",야간,토,"2","2","0","0","0",서울,은평구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,대형,"948075","1957313",126.911655900000014,37.613787080000002,어린이집,다우림어린이집,서울특별시 은평구 갈현로19길 16,서울특별시 은평구 갈현로19길 16,37.615538000000001,126.911198700000000,서울특별시 은평구,은평경찰서,Y,"2","6",2019/07/31,"3110000",서울특별시 은평구,"0","9"
"2013","20130316",주간,토,"1","1","0","0","0",서울,영등포구,차대차,측면직각충돌,측면직각충돌,안전거리 미확보,단일로,기타단일로,소형,대형,"945477","1947301",126.882965200000001,37.523398120000003,유치원,청은유치원,서울특별시 영등포구 선유서로 76,서울특별시 영등포구 양평동1가 20,37.522523000000000,126.885694999999998,영등포구청,영등포경찰서,Y,"1",7~13.5,2020/06/30,"3180000",서울특별시 영등포구,"0","8"
"2013","20130317",야간,일,"1","1","0","0","0",서울,관악구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,중형,"949355","1943542",126.927109299999984,37.489738610000003,초등학교,당곡초등학교,서울특별시 관악구 보라매로2길 23,,37.490168199999999,126.930368500000000,서울특별시 관악구청,서울관악경찰서,Y,"7",6~12,2020/05/31,"3200000",서울특별시 관악구,"0","95"
"2013","20130317",야간,일,"1","1","0","0","0",서울,용산구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,대형,"0","951713","1947503",126.953521400000014,37.525566400000002,어린이집,이촌어린이집,서울특벽시 용산구 이촌로14길 11-22,서울특별시 용산구 이촌동 206-1,37.526958980000003,126.954521600000007,용산구청,용산경찰서,Y,,8~9,2020/02/18,"3020000",서울특별시 용산구,"0","6"
"2013","20130317",주간,일,"1","1","0","0","0",서울,서대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,"953087","1951645",126.968660299999982,37.563234389999998,초등학교,미동초등학교,서울특별시 서대문구 충정로 52,서울특별시 서대문구 미근동 36,37.563178999999998,126.965787000000006,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,"2",9~12,2019/03/04,"3120000",서울특별시 서대문구,"0","97"
"2013","20130318",주간,월,"1","1","0","0","0",서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"942143","1949836",126.845293400000017,37.546486080000001,유치원,문성유치원,서울특별시 강서구 우현로 8,,37.547055000000000,126.844554000000002,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2013","20130320",주간,수,"1","1","0","0","0",서울,종로구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,"0","952949","1954590",126.967054300000001,37.589506759999999,어린이집,청운어린이집,서울특별시 종로구 자하문로35길 21,서울특별시 종로구 청운동 6-3,37.588398099999999,126.966004299999994,종로구청,종로경찰서,Y,"1",6~8,2019/01/14,"3000000",서울특별시 종로구,"0","96"
"2013","20130320",주간,수,"1","1","0","0","0",서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,건설기계,보행자,"943269","1943988",126.858234499999995,37.493404580000004,유치원,미림유치원,서울특별시 구로구 개봉로18길 37,,37.490828000000000,126.857951000000000,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","9"
"2013","20130326",주간,화,"1","1","0","0","0",서울,노원구,차대사람,보도통행중,보도통행중,중앙선 침범,단일로,기타단일로,소형,보행자,"962419","1958989",127.074091700000011,37.629591630000000,초등학교,공연초교,서울특별시 노원구 동일로192가길 16,서울특별시 노원구 공릉1동 371,37.627549240000000,127.074508199999997,노원구청,노원경찰서,Y,"5",4~21,2020/07/14,"3100000",서울특별시 노원구,"0","95"
"2013","20130326",주간,화,"1","1","0","0","0",서울,노원구,차대사람,보도통행중,보도통행중,중앙선 침범,단일로,기타단일로,소형,보행자,"962419","1958989",127.074091700000011,37.629591630000000,유치원,꽃동산유치원,서울특별시 노원구 공릉로 257,서울특별시 노원구 공릉동 481-3,37.630778700000000,127.073999400000005,노원구청,노원경찰서,Y,"1","8",2020/07/14,"3100000",서울특별시 노원구,"0","10"
"2013","20130326",주간,화,"1","1","0","0","0",서울,노원구,차대사람,보도통행중,보도통행중,중앙선 침범,단일로,기타단일로,소형,보행자,"962419","1958989",127.074091700000011,37.629591630000000,유치원,사라유치원,서울특별시 노원구 동일로198가길 13,서울특별시 노원구 공릉3동 714,37.629848000000003,127.072620900000004,노원구청,노원경찰서,Y,"1",10~28,2020/07/14,"3100000",서울특별시 노원구,"0","6"
"2013","20130328",주간,목,"1","1","0","0","0",서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"956666","1954603",127.009154400000000,37.589806520000003,유치원,새삼선유치원,서울특별시 성북구 성북로4길 21,서울특별시 성북구 동소문동1가 140-75,37.590289660000003,127.006209299999995,서울특별시 성북구청,서울특별시 성북경찰서,Y,"1","14",2020/02/28,"3070000",서울특별시 성북구,"0","95"
"2013","20130328",주간,목,"1","1","0","0","0",서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"956666","1954603",127.009154400000000,37.589806520000003,어린이집,성북어린이집,서울특별시 성북구 성북로4길 13-2,서울특별시 성북구 동소문동1가 1,37.589635600000001,127.005908700000006,서울특별시 성북구청,서울특별시 성북경찰서,Y,"1",,2020/02/28,"3070000",서울특별시 성북구,"0","10"
"2013","20130329",야간,금,"1","1","0","0","0",서울,강남구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,중형,보행자,"964662","1943311",127.100266800000000,37.488369249999998,유치원,반디유치원,서울특별시 강남구 광평로47길 17,,37.487909819999999,127.098186699999999,서울특별시 강남구청,수서경찰서,Y,"2","9.6",2020/06/24,"3220000",서울특별시 강남구,"0","7"
"2013","20130329",야간,금,"1","1","0","0","0",서울,강남구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,중형,보행자,"964662","1943311",127.100266800000000,37.488369249999998,어린이집,수서어린이집,서울특별시 강남구 광평로 242,,37.486134999999997,127.099053999999995,서울특별시 강남구청,수서경찰서,Y,"1","8",2020/06/24,"3220000",서울특별시 강남구,"0","12"
"2013","20130330",주간,토,"1","1","0","0","0",서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,"960261","1949696",127.050139999999985,37.545740649999999,유치원,경동(성수)유치원,서울특별시 성동구 성수일로 34,서울특별시 성동구 성수동1가 19-1,37.543823860000003,127.050073699999999,서울특별시 성동구,성동경찰서,Y,"1","4",2020/06/17,"3030000",서울특별시 성동구,"0","96"
"2013","20130330",주간,토,"1","1","0","0","0",서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,"960261","1949696",127.050139999999985,37.545740649999999,초등학교,경동초등학교,서울특별시 성동구 성수일로 34,서울특별시 성동구 성수1가1동 19-1,37.543823860000003,127.050073699999999,서울특별시 성동구,성동경찰서,Y,"6",8~21,2020/06/17,"3030000",서울특별시 성동구,2017-10-17,"95"
"2013","20130331",주간,일,"1","1","0","0","0",서울,강동구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,경형,"967501","1950840",127.132047000000000,37.556335769999997,유치원,한울유치원,서울특별시 강동구 올림픽로104길 36,서울특별시 강동구 암사동 442-1,37.555470419999999,127.131679500000004,서울특별시 강동구청,강동경찰서,Y,"1","10",2019/12/06,"3240000",서울특별시 강동구,"0","12"
"2013","20130401",주간,월,"1","1","0","0","0",서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"961566","1944811",127.065168299999996,37.501765689999999,유치원,대현초등학교병설유치원,서울특별시 강남구 역삼로98길 16,,37.503722760000002,127.063564000000000,서울특별시 강남구청,수서경찰서,Y,"1","5.5",2020/06/24,"3220000",서울특별시 강남구,"0","95"
"2013","20130401",주간,월,"1","1","0","0","0",서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"961566","1944811",127.065168299999996,37.501765689999999,초등학교,대현초등학교,서울특별시 강남구 역삼로98길 16,,37.503722760000002,127.063564000000000,서울특별시 강남구청,수서경찰서,Y,"4","5.5",2020/06/24,"3220000",서울특별시 강남구,"0","95"
"2013","20130401",주간,월,"1","1","0","0","0",서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"961566","1944811",127.065168299999996,37.501765689999999,어린이집,대치어린이집,서울특별시 강남구 영동대로65길 11,,37.501854780000002,127.065541999999994,서울특별시 강남구청,수서경찰서,Y,"1","12",2020/06/24,"3220000",서울특별시 강남구,"0","11"
"2013","20130401",주간,월,"1","1","0","0","0",서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"961566","1944811",127.065168299999996,37.501765689999999,어린이집,한티어린이집,"서울특별시 강남구 영동대로57길 7, 대치문화복지회관 3층",,37.499954670000001,127.066937999999993,서울특별시 강남구청,수서경찰서,Y,"1","8",2020/06/24,"3220000",서울특별시 강남구,"0","11"
