발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,field_1,관리기관명,소재지도로,소재지지번,설치목적구,카메라대수,카메라화소,촬영방면정,보관일수,설치년월,관리기관전,위도_2,경도_2,데이터기준,제공기관코,제공기관명,시설종류,대상시설명,소재지도_1,소재지지_1,위도_2_2,경도_2_2,관리기관_1,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기_1,제공기관_1,제공기관_2,옐로카펫_,보호구역_
"2014","20140521",주간,금,"1","1","0","0","0",서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"962692","1957714",127.077250599999999,37.618110880000003,"15064",서울특별시 노원구청,서울특별시 노원구 동일로174길38,서울특별시 노원구 공릉동 661-20,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.619077609999998,127.077638600000000,2019/04/08,"3100000",서울특별시 노원구,유치원,공릉병설유치원,서울특별시 노원구 동일로173길 12,서울특별시 노원구 공릉동 610,37.618614979999997,127.074630700000000,노원구청,노원경찰서,Y,5.000000000000000,12~20,2020/07/14,"3100000",서울특별시 노원구,"0","98"
"2014","20140606",주간,수,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,중형,보행자,"962869","1958192",127.079231900000011,37.622426380000000,"14402",서울특별시 노원구청,서울특별시 노원구 공릉로144,서울특별시 노원구 공릉동 238-53,생활방범,"1",200.000000000000000,고정,30.000000000000000,"201512",02-2116-4917,37.622352489999997,127.079542900000007,2019/04/08,"3100000",서울특별시 노원구,유치원,미광유치원,서울특별시 노원구 공릉로34길 62,서울특별시 노원구 공릉2동 81 태강@,37.623340999999996,127.082120699999990,노원구청,노원경찰서,Y,1.000000000000000,8~20,2020/07/14,"3100000",서울특별시 노원구,"0","10"
"2014","20140618",주간,일,"1","7","3","2","1",서울,노원구,차대사람,기타,기타,기타(운전자법규위반),단일로,기타단일로,소형,보행자,"961213","1963984",127.060158900000019,37.674562270000003,"15327",서울특별시 노원구청,서울특별시 노원구 동일로242바길 58 수락산도시자연공원4 굿당뒷편,서울특별시 노원구 상계1동 산105-11 굿당뒷편 수락산도시자연공원4,시설물관리,"1",200.000000000000000,회전,30.000000000000000,"201307",02-2116-3952,37.673201970000001,127.062833699999999,2019/04/08,"3100000",서울특별시 노원구,유치원,꿈터유치원,서울특별시 노원구 동일로230길 78,서울특별시 노원구 상계1동 997 조흥한신@,37.672736000000000,127.060062000000016,노원구청,노원경찰서,Y,1.000000000000000,6.6~8,2020/07/14,"3100000",서울특별시 노원구,"0","10"
"2014","20140102",야간,목,"1","1","0","0","0",서울,강북구,차대사람,횡단중,횡단중,과속,교차로,교차로부근,중형,보행자,"959558","1959113",127.041661800000000,37.630587769999998,"14469",서울특별시 노원구청,서울특별시 노원구 우이천로2나길 7,서울특별시 노원구 월계동 907-15,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.632010680000000,127.043486899999991,2019/04/08,"3100000",서울특별시 노원구,유치원,초안유치원,서울특별시 노원구 우이천로 102,서울특별시 노원구 월계2동 초안@단지,37.630678570000001,127.043452499999987,노원구청,노원경찰서,Y,2.000000000000000,5.5~8,2020/07/14,"3100000",서울특별시 노원구,"0","10"
"2014","20140823",주간,토,"1","1","0","0","0",서울,강북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,건설기계,보행자,"959553","1959137",127.041581499999992,37.630563119999998,"14469",서울특별시 노원구청,서울특별시 노원구 우이천로2나길 7,서울특별시 노원구 월계동 907-15,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.632010680000000,127.043486899999991,2019/04/08,"3100000",서울특별시 노원구,유치원,초안유치원,서울특별시 노원구 우이천로 102,서울특별시 노원구 월계2동 초안@단지,37.630678570000001,127.043452499999987,노원구청,노원경찰서,Y,2.000000000000000,5.5~8,2020/07/14,"3100000",서울특별시 노원구,"0","10"
"2014","20140916",주간,목,"1","1","0","0","0",서울,강북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,소형,보행자,"959554","1959138",127.041542899999996,37.630757660000000,"14469",서울특별시 노원구청,서울특별시 노원구 우이천로2나길 7,서울특별시 노원구 월계동 907-15,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.632010680000000,127.043486899999991,2019/04/08,"3100000",서울특별시 노원구,유치원,초안유치원,서울특별시 노원구 우이천로 102,서울특별시 노원구 월계2동 초안@단지,37.630678570000001,127.043452499999987,노원구청,노원경찰서,Y,2.000000000000000,5.5~8,2020/07/14,"3100000",서울특별시 노원구,"0","10"
"2014","20140218",야간,일,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,중형,보행자,"962179","1958897",127.071376599999979,37.628752560000002,"14564",서울특별시 노원구청,서울특별시 노원구 공릉동707-1,서울특별시 노원구 공릉동707-1,생활방범,"1",200.000000000000000,고정,30.000000000000000,"201512",02-2116-4917,37.631271429999998,127.070190599999989,2019/04/08,"3100000",서울특별시 노원구,유치원,사라유치원,서울특별시 노원구 동일로198가길 13,서울특별시 노원구 공릉3동 714,37.629847999999996,127.072620900000004,노원구청,노원경찰서,Y,1.000000000000000,10~28,2020/07/14,"3100000",서울특별시 노원구,"0","6"
"2014","20140111",주간,토,"1","4","1","2","0",서울,노원구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,중형,중형,"961441","1957939",127.063063599999992,37.620087220000002,"18314",서울특별시 노원구청,서울특별시 노원구 석계로39 카센터앞,서울특별시 노원구 월계1동 76-2 주택가 입구 (카센터앞),생활방범,"1",200.000000000000000,회전,30.000000000000000,"200605",02-2116-4917,37.618367769999999,127.063708499999990,2019/04/08,"3100000",서울특별시 노원구,유치원,보고유치원,서울특별시 노원구 석계로13길 23-14,서울특별시 노원구 월계1동 435-5,37.619560999999997,127.061381000000011,노원구청,노원경찰서,Y,1.000000000000000,5.5~7.9,2020/07/14,"3100000",서울특별시 노원구,"0","5"
"2014","20140218",야간,일,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,중형,보행자,"962179","1958897",127.071376599999979,37.628752560000002,"14560",서울특별시 노원구청,서울특별시 노원구 섬밭로123,서울특별시 노원구 공릉동 715,생활방범,"1",200.000000000000000,고정,30.000000000000000,"201512",02-2116-4917,37.626668989999999,127.068343200000001,2019/04/08,"3100000",서울특별시 노원구,유치원,예진유치원,서울특별시 노원구 섬밭로 123,서울특별시 노원구 공릉3동 715,37.628021459999999,127.068395899999999,노원구청,노원경찰서,Y,1.000000000000000,19~27,2020/07/14,"3100000",서울특별시 노원구,"0","97"
"2014","20140112",주간,목,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"963030","1963525",127.080786299999986,37.670500269999998,"14698",서울특별시 노원구청,서울특별시 노원구 덕릉로119가길 22 버스운수주변,"서울특별시 노원구 상계3,4동 110-7",생활방범,"1",130.000000000000000,회전,30.000000000000000,"201307",02-2116-4917,37.669483010000000,127.079523500000008,2019/04/08,"3100000",서울특별시 노원구,유치원,한울유치원,서울특별시 노원구 덕릉로122길 12-6,서울특별시 노원구 상계3동 1293,37.668507390000002,127.080814799999999,노원구청,노원경찰서,Y,3.000000000000000,"702",2020/07/14,"3100000",서울특별시 노원구,"0","8"
"2014","20140922",주간,목,"1","2","1","0","0",서울,노원구,차대차,기타,기타,신호위반,교차로,교차로부근,중형,소형,"961526","1960784",127.063877000000005,37.645733350000000,"15383",서울특별시 노원구청,서울특별시 노원구 덕릉로 483 달맞이 근린공원1,서울특별시 노원구 중계동 500 달맞이 근린공원,시설물관리,"2",200.000000000000000,회전/고정,30.000000000000000,"201409",02-2116-3952,37.645550569999997,127.062956499999999,2019/04/08,"3100000",서울특별시 노원구,초등학교,청계초교,서울특별시 노원구 공릉로 431,서울특별시 노원구 중계3동 513-1,37.645033339999998,127.066140799999999,노원구청,노원경찰서,Y,2.000000000000000,12~20,2020/07/14,"3100000",서울특별시 노원구,"0","98"
"2014","20140922",주간,목,"1","2","1","0","0",서울,노원구,차대차,기타,기타,신호위반,교차로,교차로부근,중형,소형,"961526","1960784",127.063877000000005,37.645733350000000,"15230",서울특별시 노원구청,서울특별시 노원구 섬밭로313 들국화공원1,"서울특별시 노원구 중계2,3동 501 들국화어린이공원1",시설물관리,"1",41.000000000000000,회전,30.000000000000000,"200907",02-2116-3952,37.644627880000002,127.061409499999996,2019/04/08,"3100000",서울특별시 노원구,초등학교,중원초교,서울특별시 노원구 섬밭로 316,서울특별시 노원구 중계2동 502,37.643982829999999,127.062767800000003,노원구청,노원경찰서,Y,2.000000000000000,"12",2020/07/14,"3100000",서울특별시 노원구,"0","97"
"2014","20140831",주간,목,"1","1","0","0","0",서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"942189","1947259",126.845760499999997,37.522819320000004,"12975",서울특별시 양천구청,서울특별시 양천구 오목로 102-1,서울특별시 양천구 신월동 505-3,어린이보호,"3",200.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.523389000000002,126.848939999999985,2019/11/20,"3140000",서울특별시 양천구,초등학교,양강초교,서울특별시 양천구 오목로 101,서울특별시 양천구 신월2동 496,37.523604030000001,126.847480099999999,서울특별시 양천구청,양천경찰서,Y,5.000000000000000,"6",2020/06/01,"3140000",서울특별시 양천구,"0","96"
"2014","20140809",주간,화,"1","1","0","0","0",서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,"943303","1945835",126.858476699999997,37.510053859999999,"14089",서울특별시 양천구청,서울특별시 양천구 목동동로2길 68,서울특별시 양천구 신정동 봉영여중 정문 건너편,생활방범,"3",200.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.509081999999999,126.860747000000003,2019/11/20,"3140000",서울특별시 양천구,초등학교,계남초교,서울특별시 양천구 목동동로2길 54,서울특별시 양천구 신정7동 325-7,37.510169380000001,126.860016800000011,서울특별시 양천구청,양천경찰서,Y,5.000000000000000,"7",2020/06/01,"3140000",서울특별시 양천구,"0","97"
"2014","20140701",야간,토,"1","1","0","0","0",서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,"0","944296","1947528",126.869583399999996,37.525373510000001,"13865",서울특별시 양천구청,서울특별시 양천구 목동로8길 19,서울특별시 양천구 목동 서정초교 정문 앞,어린이보호,"3",200.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.523899000000000,126.867174000000006,2019/11/20,"3140000",서울특별시 양천구,초등학교,서정초교,서울특별시 양천구 목동로8길 19,서울특별시 양천구 목1동 927-5,37.523451289999997,126.867236500000004,서울특별시 양천구청,양천경찰서,Y,4.000000000000000,"7",2020/06/01,"3140000",서울특별시 양천구,"0","97"
"2014","20140704",야간,월,"1","1","0","0","0",서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,"0","944682","1946750",126.874010200000001,37.518384560000001,"12998",서울특별시 양천구청,서울특별시 양천구 목동동로8길 33,"서울특별시 양천구 신정동 282-58, 어린이집 앞",어린이보호,"3",200.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.515956000000003,126.871853999999999,2019/11/20,"3140000",서울특별시 양천구,초등학교,신목초교,서울특별시 양천구 신목로5길 11-6,서울특별시 양천구 신정2동 281-1,37.516609629999998,126.872684599999999,서울특별시 양천구청,양천경찰서,Y,6.000000000000000,"6",2020/06/01,"3140000",서울특별시 양천구,"0","97"
"2014","20140911",야간,수,"1","1","0","0","0",서울,양천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,고가도로위,고가도로위,소형,보행자,"940923","1947498",126.831414999999993,37.524893200000001,"13210",서울특별시 양천구청,서울특별시 양천구 지양로16길 10,서울특별시 양천구 신월동 914-7,생활방범,"3",200.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.524324000000000,126.832311000000004,2019/11/20,"3140000",서울특별시 양천구,유치원,이화유치원,서울특별시 양천구 지양로15길 9,서울특별시 양천구 신월7동 912-6,37.523001360000002,126.831005900000008,서울특별시 양천구청,양천경찰서,Y,4.000000000000000,"6",2020/06/01,"3140000",서울특별시 양천구,"0","8"
"2014","20140309",주간,수,"1","1","0","0","0",서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타/불명,기타/불명,경형,보행자,"944531","1949908",126.872062999999983,37.546838780000002,"13081",서울특별시 양천구청,서울특별시 양천구 목동중앙본로27길 37,서울특별시 양천구 목동 553-21,생활방범,"4",200.000000000000000,360도 전방,30.000000000000000,"201412",02-2620-4793,37.544292999999996,126.868375000000000,2019/11/20,"3140000",서울특별시 양천구,유치원,신목유치원,서울특별시 양천구 목동중앙북로10길 7-10,서울특별시 양천구 목2동 504-12,37.546331000000002,126.870203000000004,서울특별시 양천구청,양천경찰서,Y,2.000000000000000,"6",2020/06/01,"3140000",서울특별시 양천구,"0","97"
"2014","20140226",야간,수,"1","1","0","0","0",서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"940862","1949116",126.830594400000010,37.539472320000002,"13241",서울특별시 양천구청,서울특별시 양천구 월정로38길 6,서울특별시 양천구 신월동 66-20,생활방범,"4",130.000000000000000,360도 전방,30.000000000000000,"201112",02-2620-4793,37.538631000000002,126.833621999999991,2019/11/20,"3140000",서울특별시 양천구,어린이집,강서중앙어린이집,서울특별시 양천구 월정로42길 7,서울특별시 양천구 신월5동 22-15,37.540573670000001,126.832980300000003,서울특별시 양천구청,양천경찰서,Y,1.000000000000000,"5",2020/06/01,"3140000",서울특별시 양천구,"0","98"
"2014","20140831",주간,목,"1","1","0","0","0",서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"942189","1947259",126.845760499999997,37.522819320000004,"13227",서울특별시 양천구청,서울특별시 양천구 신월로24길 28-2,서울특별시 양천구 신월동 604-3,생활방범,"3",200.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.519539000000002,126.846624000000006,2019/11/20,"3140000",서울특별시 양천구,어린이집,이화어린이집,서울특별시 양천구 신월로 226,서울특별시 양천구 신월2동 608-2,37.521822909999997,126.846909000000011,서울특별시 양천구청,양천경찰서,Y,2.000000000000000,"5",2020/06/01,"3140000",서울특별시 양천구,"0","8"
"2014","20140702",야간,금,"1","1","0","0","0",서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"942807","1946970",126.852776499999990,37.520253080000003,"13848",서울특별시 양천구청,서울특별시 양천구 중앙로29길 60,서울특별시 양천구 신정동 1219-9,어린이보호,"3",200.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.516829000000001,126.848655000000008,2019/11/20,"3140000",서울특별시 양천구,어린이집,신정3어린이집,서울특별시 양천구 중앙로47길 30,서울특별시 양천구 신정3동 1208-8,37.518814110000001,126.850144000000000,서울특별시 양천구청,양천경찰서,Y,2.000000000000000,"5",2020/06/01,"3140000",서울특별시 양천구,"0","10"
"2014","20140504",주간,수,"1","1","0","0","0",서울,양천구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,소형,자전거,"941692","1946784",126.840174099999999,37.518506840000001,"13219",서울특별시 양천구청,서울특별시 양천구 남부순환로73길 6,서울특별시 양천구 신월동 525-17,생활방범,"3",200.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.519725000000001,126.838994999999997,2019/11/20,"3140000",서울특별시 양천구,어린이집,지원어린이집,서울특별시 양천구 남부순환로73길 15-8,서울특별시 양천구 신월4동 521-4,37.520736260000000,126.840066999999991,서울특별시 양천구청,양천경찰서,Y,1.000000000000000,"5",2020/06/01,"3140000",서울특별시 양천구,"0","11"
"2014","20140704",야간,월,"1","1","0","0","0",서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,"0","944682","1946750",126.874010200000001,37.518384560000001,"14107",서울특별시 양천구청,서울특별시 양천구 신목로12길 11,서울특별시 양천구 신정동 120-75,생활방범,"3",200.000000000000000,360도 전방,30.000000000000000,"200912",02-2620-4793,37.520668000000001,126.874811000000008,2019/11/20,"3140000",서울특별시 양천구,학원,잉글리쉬러닝베이(목동),서울특별시 양천구 신목로 50,서울특별시 양천구 신정2동 296-93,37.519741660000001,126.872779900000012,서울특별시 양천구청,양천경찰서,Y,3.000000000000000,"14",2020/06/01,"3140000",서울특별시 양천구,"0","8"
"2014","20141030",주간,목,"1","1","0","0","0",서울,동대문구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,자전거,중형,"958667","1952418",127.033023099999994,37.570865120000001,"47015",서울특별시 성동구청,서울특별시 성동구 청계천로10나길 34,서울특별시 성동구 마장동 458-1,생활방범,"4",200.000000000000000,360도 전방면,30.000000000000000,"201712",02-2286-5879,37.570029999999996,127.034903999999997,2020/06/08,"3030000",서울특별시 성동구,어린이집,구립성모어린이집,서울특별시 성동구 청계천로 506,서울특별시 성동구 마장동 527-2,37.570221750000002,127.033442500000007,서울특별시 성동구,성동경찰서,Y,1.000000000000000,6~14,2020/06/17,"3030000",서울특별시 성동구,"0","11"
"2014","20141109",주간,토,"1","1","0","0","0",서울,성동구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,대형,"958107","1950757",127.025696099999990,37.555208319999998,"29922",서울특별시 성동구청,서울특별시 성동구 무수막18길 20-10,서울특별시 성동구 금호동2가 703,생활방범,"3",200.000000000000000,360도 전방면,30.000000000000000,"201712",02-2286-5879,37.552284000000000,127.022331000000008,2020/06/08,"3030000",서울특별시 성동구,어린이집,구립금일어린이집,서울특별시 성동구 난계로 18,서울특별시 성동구 금호동1가 621-10,37.553735629999998,127.024876000000006,서울특별시 성동구,성동경찰서,Y,1.000000000000000,8~9,2020/06/17,"3030000",서울특별시 성동구,"0","11"
"2014","20141109",주간,토,"1","1","0","0","0",서울,성동구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,대형,"958107","1950757",127.025696099999990,37.555208319999998,"33783",서울특별시 성동구청,서울특별시 성동구 행당로 79 대림아파트 105동 주변,서울특별시 성동구 행당동 347,생활방범,"4",200.000000000000000,360도 전방면,30.000000000000000,"201712",02-2286-5879,37.556862000000002,127.025322000000003,2020/06/08,"3030000",서울특별시 성동구,유치원,경동(벽산)유치원,서울특별시 성동구 금호로 100,서울특별시 성동구 금호동1가 633,37.554531849999996,127.026092899999995,서울특별시 성동구,성동경찰서,Y,1.000000000000000,"28",2020/06/17,"3030000",서울특별시 성동구,"0","95"
"2014","20141030",주간,목,"1","1","0","0","0",서울,동대문구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,자전거,중형,"958667","1952418",127.033023099999994,37.570865120000001,"47051",서울특별시 성동구청,서울특별시 성동구 무학로14길 8,서울특별시 성동구 홍익동 429,생활방범,"4",200.000000000000000,360도 전방면,30.000000000000000,"201712",02-2286-5879,37.567785999999998,127.031112999999991,2020/06/08,"3030000",서울특별시 성동구,유치원,솔유치원,서울특별시 성동구 무학로 50,서울특별시 성동구 하왕십리동 258,37.569108340000000,127.032672300000002,서울특별시 성동구,성동경찰서,Y,1.000000000000000,"8",2020/06/17,"3030000",서울특별시 성동구,"0","9"
