발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,field_1,관리기관명,소재지도로,소재지지번,설치목적구,카메라대수,카메라화소,촬영방면정,보관일수,설치년월,관리기관전,위도_2,경도_2,데이터기준,제공기관코,제공기관명,시설종류,대상시설명,소재지도_1,소재지지_1,위도_2_2,경도_2_2,관리기관_1,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기_1,제공기관_1,제공기관_2,옐로카펫_,보호구역_
"2017","20170218",야간,토,"1","1","0","0","0",서울,성동구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,"958955","1952565",127.035195400000006,37.571542500000000,"47015",서울특별시 성동구청,서울특별시 성동구 청계천로10나길 34,서울특별시 성동구 마장동 458-1,생활방범,"4",200.000000000000000,360도 전방면,30.000000000000000,"201712",02-2286-5879,37.570029999999996,127.034903999999997,2020/06/08,"3030000",서울특별시 성동구,어린이집,구립성모어린이집,서울특별시 성동구 청계천로 506,서울특별시 성동구 마장동 527-2,37.570221750000002,127.033442500000007,서울특별시 성동구,성동경찰서,Y,1.000000000000000,6~14,2020/06/17,"3030000",서울특별시 성동구,"0","11"
"2017","20170218",야간,토,"1","1","0","0","0",서울,성동구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,"958955","1952565",127.035195400000006,37.571542500000000,"47029",서울특별시 성동구청,서울특별시 성동구 청계천로10가길 72-30,서울특별시 성동구 마장동 465-14,생활방범,"3",200.000000000000000,360도 전방면,30.000000000000000,"201712",02-2286-5879,37.571308000000002,127.036606000000006,2020/06/08,"3030000",서울특별시 성동구,어린이집,햇살어린이집,서울특별시 동대문구 청계천로 547,서울특별시 동대문구 용두동 696-9,37.572819170000002,127.036982900000012,서울특별시 동대문구청,동대문경찰서,Y,1.000000000000000,,2019/11/25,"3050000",서울특별시 동대문구,"0","11"
"2017","20170305",주간,일,"1","1","0","0","0",서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,"941903","1947741",126.842485999999994,37.527145630000000,"12977",서울특별시 양천구청,서울특별시 양천구 중앙로57길 54,서울특별시 양천구 신월동 451-7,어린이보호,"4",200.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.526246999999998,126.843028000000004,2019/11/20,"3140000",서울특별시 양천구,초등학교,신강초교,서울특별시 양천구 목동중앙로55길 72,서울특별시 양천구 신월2동 448-5,37.525717000000000,126.841556000000011,서울특별시 양천구청,양천경찰서,Y,3.000000000000000,"6",2020/06/01,"3140000",서울특별시 양천구,"0","98"
"2017","20170305",주간,일,"1","1","0","0","0",서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,"941903","1947741",126.842485999999994,37.527145630000000,"13184",서울특별시 양천구청,서울특별시 양천구 중앙로55길 13,서울특별시 양천구 신월동 470-1,생활방범,"5",200.000000000000000,360도 전방,30.000000000000000,"200612",02-2620-4793,37.526346000000004,126.847836000000015,2019/11/20,"3140000",서울특별시 양천구,유치원,대한유치원,서울특별시 양천구 오목로13길 31,서울특별시 양천구 신월2동 465-6,37.525734120000003,126.844805900000011,서울특별시 양천구청,양천경찰서,Y,2.000000000000000,"6",2020/06/01,"3140000",서울특별시 양천구,"0","97"
"2017","20170312",야간,일,"1","1","0","0","0",서울,성동구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,이륜차,화물차,"959708","1952047",127.043750799999998,37.566906879999998,"38694",서울특별시 성동구청,서울특별시 성동구 마조로14가길 28 (마장동),서울특별시 성동구 마장동 361-2,쓰레기단속,"1",200.000000000000000,하단부,30.000000000000000,"201601",02-2286-5879,37.564551999999999,127.043815999999993,2020/06/08,"3030000",서울특별시 성동구,어린이집,마장어린이집,서울특별시 성동구 마장로44길 10,서울특별시 성동구 마장동 780,37.566426000000000,127.045579300000000,서울특별시 성동구,성동경찰서,Y,1.000000000000000,"24",2020/06/17,"3030000",서울특별시 성동구,"0","97"
"2017","20170317",야간,금,"1","2","0","1","0",서울,성동구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,"958132","1952121",127.025901200000007,37.567503549999998,"38732",서울특별시 성동구청,서울특별시 성동구 청계천로 448 (상왕십리동),서울특별시 성동구 상왕십리동 2-19,교통단속,"4",300.000000000000000,360도 전방면,30.000000000000000,"201510",02-2286-5879,37.570281999999999,127.026496999999992,2020/06/08,"3030000",서울특별시 성동구,어린이집,구립홍익어린이집,서울특별시 성동구 마장로 141,서울특별시 성동구 상왕십리동 130-20,37.567873929999998,127.025528000000008,서울특별시 성동구,성동경찰서,Y,1.000000000000000,"7",2020/06/17,"3030000",서울특별시 성동구,"0","11"
"2017","20170317",야간,금,"1","2","0","1","0",서울,성동구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,"958132","1952121",127.025901200000007,37.567503549999998,"38736",서울특별시 성동구청,서울특별시 성동구 왕십리로 382,서울특별시 성동구 하왕십리동 1070-3,교통단속,"4",200.000000000000000,360도 전방면,30.000000000000000,"201712",02-2286-5879,37.565334000000000,127.028495999999990,2020/06/08,"3030000",서울특별시 성동구,초등학교,숭신초등학교,서울특별시 성동구 마장로 161,서울특별시 성동구 하왕십리동 1068,37.567819340000000,127.027890499999998,서울특별시 성동구,성동경찰서,Y,1.000000000000000,10~20,2020/06/17,"3030000",서울특별시 성동구,2017-10-18,"16"
"2017","20170430",주간,일,"1","2","1","0","0",서울,강북구,차대차,기타,기타,신호위반,단일로,기타단일로,승용차,승용차,"959625","1959044",127.042424900000000,37.629968810000001,"14469",서울특별시 노원구청,서울특별시 노원구 우이천로2나길 7,서울특별시 노원구 월계동 907-15,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.632010680000000,127.043486899999991,2019/04/08,"3100000",서울특별시 노원구,유치원,초안유치원,서울특별시 노원구 우이천로 102,서울특별시 노원구 월계2동 초안@단지,37.630678570000001,127.043452499999987,노원구청,노원경찰서,Y,2.000000000000000,5.5~8,2020/07/14,"3100000",서울특별시 노원구,"0","10"
"2017","20170504",주간,목,"1","1","0","0","0",서울,양천구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,"942093","1946746",126.844714600000003,37.518189599999999,"13178",서울특별시 양천구청,서울특별시 양천구 신월로20길 26,서울특별시 양천구 신월동 595-1,생활방범,"4",200.000000000000000,360도 전방,30.000000000000000,"200812",02-2620-4793,37.517837999999998,126.845711000000023,2019/11/20,"3140000",서울특별시 양천구,초등학교,신남초교,서울특별시 양천구 절골8길 33,서울특별시 양천구 신월6동 590-1,37.516529470000002,126.844797799999995,서울특별시 양천구청,양천경찰서,Y,0.000000000000000,"5",2020/06/01,"3140000",서울특별시 양천구,"0","98"
"2017","20170506",야간,토,"1","1","0","0","0",서울,성북구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,"956953","1954761",127.012395900000001,37.591244080000003,"22020",서울특별시 성북구청,서울특별시 성북구 동소문로15길 12,서울특별시 성북구 동소문동6가 71-3,생활방범,"3",200.000000000000000,"360",30.000000000000000,"200612",02-2241-4562,37.592809809999999,127.013765299999989,2020/03/31,"3070000",서울특별시 성북구,초등학교,돈암초등학교,서울특별시 성북구 동소문로13길 38,서울특별시 성북구 동소문동6가 27-1,37.593745299999995,127.013103099999995,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.000000000000000,,2020/02/28,"3070000",서울특별시 성북구,"0","95"
"2017","20170507",주간,일,"1","1","0","0","0",서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,"957966","1951934",127.024032199999994,37.565810509999999,"19282",서울특별시 중구청,서울특별시 중구 퇴계로88가길 48-11(신당5동),서울특별시 중구 신당5동 166-5,쓰레기단속,"1",200.000000000000000,고정형,30.000000000000000,"201709",02-3396-4744,37.562863000000000,127.022965999999997,2019/11/21,"3010000",서울특별시 중구,초등학교,신당초등학교,서울특별시 중구 난계로 141,서울특별시 중구 신당동 161-2,37.563625219999999,127.023673900000006,서울특별시 중구,서울중부경찰서,Y,4.000000000000000,"25",2020/07/14,"3010000",서울특별시 중구,2015-09-14,"7"
"2017","20170507",주간,일,"1","1","0","0","0",서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,"957966","1951934",127.024032199999994,37.565810509999999,"38732",서울특별시 성동구청,서울특별시 성동구 청계천로 448 (상왕십리동),서울특별시 성동구 상왕십리동 2-19,교통단속,"4",300.000000000000000,360도 전방면,30.000000000000000,"201510",02-2286-5879,37.570281999999999,127.026496999999992,2020/06/08,"3030000",서울특별시 성동구,어린이집,구립홍익어린이집,서울특별시 성동구 마장로 141,서울특별시 성동구 상왕십리동 130-20,37.567873929999998,127.025528000000008,서울특별시 성동구,성동경찰서,Y,1.000000000000000,"7",2020/06/17,"3030000",서울특별시 성동구,"0","11"
"2017","20170529",주간,월,"1","1","0","0","0",서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,"957945","1956683",127.023521700000003,37.608613339999998,"4145",서울특별시 성북구청,서울특별시 성북구 삼양로 61-1,서울특별시 성북구 길음동 1222,생활방범,"3",200.000000000000000,"360",30.000000000000000,"201012",02-2241-4562,37.608614179999996,127.023047200000008,2020/03/31,"3070000",서울특별시 성북구,초등학교,미아초등학교,서울특별시 성북구 삼양로 77,서울특별시 성북구 길음동 1168,37.610514200000004,127.021645699999993,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.000000000000000,,2020/02/28,"3070000",서울특별시 성북구,2018-04-07,"96"
"2017","20170531",주간,수,"1","1","0","0","0",서울,양천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,"943039","1946237",126.855458499999997,37.513660860000002,"14054",서울특별시 양천구청,서울특별시 양천구 중앙로25길 30,서울특별시 양천구 신정동 1156-20,생활방범,"1",200.000000000000000,360도 전방,30.000000000000000,"200612",02-2620-4793,37.515546000000001,126.850796000000003,2019/11/20,"3140000",서울특별시 양천구,초등학교,남명초교,서울특별시 양천구 중앙로23길 3,서울특별시 양천구 신정3동 653-5,37.515683549999999,126.854083900000020,서울특별시 양천구청,양천경찰서,Y,10.000000000000000,"5",2020/06/01,"3140000",서울특별시 양천구,"0","95"
"2017","20170531",주간,수,"1","1","0","0","0",서울,양천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,"943039","1946237",126.855458499999997,37.513660860000002,"12964",서울특별시 양천구청,서울특별시 양천구 신정로 292,"서울특별시 양천구 신정동 1274, 신기초교 정문 앞",어린이보호,"3",200.000000000000000,360도 전방,30.000000000000000,"201312",02-2620-4793,37.511015999999998,126.854051999999996,2019/11/20,"3140000",서울특별시 양천구,초등학교,신기초교,서울특별시 양천구 신정로 292,서울특별시 양천구 신정3동 1274,37.511312040000000,126.854214599999992,서울특별시 양천구청,양천경찰서,Y,8.000000000000000,"7",2020/06/01,"3140000",서울특별시 양천구,"0","0"
"2017","20170626",주간,월,"1","4","1","2","0",서울,중구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,자전거,"956705","1950843",127.009818300000006,37.555918630000001,"19289",서울특별시 중구청,서울특별시 중구 다산로8길 16-14 (신당동),서울특별시 중구 약수동 366-72,쓰레기단속,"1",200.000000000000000,고정형,30.000000000000000,"201709",02-3396-4744,37.552213999999999,127.010173999999992,2019/11/21,"3010000",서울특별시 중구,어린이집,성심어린이집,서울특별시 중구 동호로15길 50,서울특별시 중구 신당동 432-24,37.554302000000000,127.008223999999998,서울특별시 중구,서울중부경찰서,Y,4.000000000000000,"6",2020/07/14,"3010000",서울특별시 중구,"0","7"
"2017","20170626",주간,월,"1","4","1","2","0",서울,중구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,자전거,"956705","1950843",127.009818300000006,37.555918630000001,"19290",서울특별시 중구청,서울특별시 중구 동호로12길 29 (신당동),서울특별시 중구 신당동 381-27,쓰레기단속,"1",200.000000000000000,고정형,30.000000000000000,"201709",02-3396-4744,37.556607000000000,127.011081000000004,2019/11/21,"3010000",서울특별시 중구,유치원,신일유치원,서울특별시 중구 동호로10길 27,서울특별시 중구 신당동 347-298,37.555353300000000,127.011848000000001,서울특별시 중구,서울중부경찰서,Y,2.000000000000000,"15",2020/07/14,"3010000",서울특별시 중구,"0","8"
"2017","20170703",주간,월,"1","1","0","0","0",서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,"953362","1953332",126.971812299999996,37.578189240000000,"29707",서울특별시 종로구청,서울특별시 종로구 자하문로8길 9,서울특별시 종로구 통의동 98,생활방범,"2",200.000000000000000,360도전방면,30.000000000000000,"201312",02-2148-4301,37.578729899999999,126.972086199999993,2019/09/18,"3000000",서울특별시 종로구,어린이집,서울청사한빛어린이집,서울특별시 종로구 효자로39,서울특별시 종로구 창성동 117-6,37.579719500000003,126.973220999999995,종로구청,종로경찰서,Y,1.000000000000000,"12",2019/01/14,"3000000",서울특별시 종로구,"0","12"
"2017","20170712",주간,수,"1","1","0","0","0",서울,강동구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,"966582","1949741",127.121692400000001,37.546397169999999,"33668",서울특별시 강동구청,서울특별시 강동구 천중로5길 17 (천호동),서울특별시 강동구 천호동 325,생활방범,"3",200.000000000000000,360도전방면,30.000000000000000,"201309",02-3425-7090,37.546184539999999,127.124305700000008,2020/05/20,"3240000",서울특별시 강동구,어린이집,자연어린이집,서울특별시 강동구 상암로4길 98,서울특별시 강동구 천호2동 321-63,37.546504799999994,127.124517999999995,서울특별시 강동구청,강동경찰서,Y,1.000000000000000,"5.5",2019/12/06,"3240000",서울특별시 강동구,"0","10"
"2017","20170712",야간,수,"1","2","1","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,"961281","1963894",127.060934799999998,37.673753959999999,"14418",서울특별시 노원구청,서울특별시 노원구 동일로242라길15,서울특별시 노원구 상계동 1116-63,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.676096559999998,127.057385100000005,2019/04/08,"3100000",서울특별시 노원구,초등학교,노원초교,서울특별시 노원구 동일로230나길 32,서울특별시 노원구 상계1동 1014,37.673594909999998,127.058453599999979,노원구청,노원경찰서,Y,4.000000000000000,"10",2020/07/14,"3100000",서울특별시 노원구,"0","8"
"2017","20170712",야간,수,"1","2","1","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,"961281","1963894",127.060934799999998,37.673753959999999,"15327",서울특별시 노원구청,서울특별시 노원구 동일로242바길 58 수락산도시자연공원4 굿당뒷편,서울특별시 노원구 상계1동 산105-11 굿당뒷편 수락산도시자연공원4,시설물관리,"1",200.000000000000000,회전,30.000000000000000,"201307",02-2116-3952,37.673201970000001,127.062833699999999,2019/04/08,"3100000",서울특별시 노원구,유치원,꿈터유치원,서울특별시 노원구 동일로230길 78,서울특별시 노원구 상계1동 997 조흥한신@,37.672736000000000,127.060062000000016,노원구청,노원경찰서,Y,1.000000000000000,6.6~8,2020/07/14,"3100000",서울특별시 노원구,"0","10"
"2017","20170713",주간,목,"1","1","0","0","0",서울,성동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,자전거,승용차,"961297","1949361",127.061885200000006,37.542765269999997,"38724",서울특별시 성동구청,서울특별시 성동구 아차산로17길 26,서울특별시 성동구 성수동2가 279-46,교통단속,"4",200.000000000000000,360도 전방면,30.000000000000000,"201311",02-2286-5879,37.544497999999997,127.064368999999999,2020/06/08,"3030000",서울특별시 성동구,초등학교,성수초등학교,서울특별시 성동구 아차산로17길 21,서울특별시 성동구 성수동2가 277-32,37.544314929999999,127.063157299999986,서울특별시 성동구,성동경찰서,Y,3.000000000000000,5~8,2020/06/17,"3030000",서울특별시 성동구,2018-04-26,"96"
"2017","20170715",주간,토,"1","1","0","0","0",서울,양천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,"943819","1949560",126.864029900000006,37.543659110000000,"13200",서울특별시 양천구청,서울특별시 양천구 목동중앙남로16라길 1,서울특별시 양천구 목동 324-51,생활방범,"4",200.000000000000000,120도,30.000000000000000,"201812",02-2620-4793,37.543610000000001,126.862867999999992,2019/11/20,"3140000",서울특별시 양천구,유치원,등마초등학교,서울특별시 강서구 등촌로35길 12 (등촌동),,37.542025799999998,126.861633799999993,서울특별시 강서구청,강서경찰서,Y,1.000000000000000,"8",2020/01/01,"3150000",서울특별시 강서구,"0","9"
"2017","20170725",주간,화,"1","1","0","0","0",서울,양천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,"942847","1946209",126.853288300000003,37.513396610000001,"14054",서울특별시 양천구청,서울특별시 양천구 중앙로25길 30,서울특별시 양천구 신정동 1156-20,생활방범,"1",200.000000000000000,360도 전방,30.000000000000000,"200612",02-2620-4793,37.515546000000001,126.850796000000003,2019/11/20,"3140000",서울특별시 양천구,초등학교,남명초교,서울특별시 양천구 중앙로23길 3,서울특별시 양천구 신정3동 653-5,37.515683549999999,126.854083900000020,서울특별시 양천구청,양천경찰서,Y,10.000000000000000,"5",2020/06/01,"3140000",서울특별시 양천구,"0","95"
"2017","20170725",주간,화,"1","1","0","0","0",서울,양천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,"942847","1946209",126.853288300000003,37.513396610000001,"12964",서울특별시 양천구청,서울특별시 양천구 신정로 292,"서울특별시 양천구 신정동 1274, 신기초교 정문 앞",어린이보호,"3",200.000000000000000,360도 전방,30.000000000000000,"201312",02-2620-4793,37.511015999999998,126.854051999999996,2019/11/20,"3140000",서울특별시 양천구,초등학교,신기초교,서울특별시 양천구 신정로 292,서울특별시 양천구 신정3동 1274,37.511312040000000,126.854214599999992,서울특별시 양천구청,양천경찰서,Y,8.000000000000000,"7",2020/06/01,"3140000",서울특별시 양천구,"0","0"
"2017","20170726",야간,수,"1","1","0","0","0",서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,"957811","1955829",127.022052799999997,37.600909930000000,"22018",서울특별시 성북구청,서울특별시 성북구 동소문로34길 29,서울특별시 성북구 돈암동 13-102,생활방범,"3",200.000000000000000,"360",30.000000000000000,"201012",02-2241-4562,37.599374660000002,127.022325200000012,2020/03/31,"3070000",서울특별시 성북구,유치원,희망찬유치원,서울특별시 성북구 동소문로34길 24,서울특별시 성북구 돈암동 15-3,37.598991130000002,127.023141600000002,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.000000000000000,"10",2020/02/28,"3070000",서울특별시 성북구,"0","0"
"2017","20170726",야간,수,"1","1","0","0","0",서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,"957811","1955829",127.022052799999997,37.600909930000000,"22033",서울특별시 성북구청,서울특별시 성북구 정릉로40길 26,서울특별시 성북구 정릉동 16-99,생활방범,"3",200.000000000000000,"360",30.000000000000000,"201012",02-2241-4562,37.601003000000006,127.019511000000008,2020/03/31,"3070000",서울특별시 성북구,어린이집,웅지어린이집,서울특별시 성북구 길음로9길 113,서울특별시 성북구 길음동 877-255,37.602201399999998,127.021217099999987,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.000000000000000,,2020/02/28,"3070000",서울특별시 성북구,"0","10"
